"id","lastName","firstName","patronymic","isArtist","birthDate","deathDate","birthPlace","deathPlace","otherInfo","wikiUrl"
578,Авлас,Владимир,Дмитриевич,0,"1904","1975","","","",https://artinvestment.ru/auctions/124230
579,Вахрамеев,Александр,Иванович,0,"1874","1926","","","",https://artinvestment.ru/auctions/23650
580,Ганкевич,Сергей,Васильевич,0,"1892","1942","","","",https://artinvestment.ru/auctions/124250
581,Глебова,Татьяна,Николаевна,0,"1900","1985","","","",https://artinvestment.ru/auctions/46360
582,Губастова,Юлия,Васильевна,0,"1903","","","","",https://artinvestment.ru/auctions/124270
583,Гурвич,Борис,Исаакович,0,"1905","1985","","","",https://artinvestment.ru/auctions/52700
584,Евграфов,Николай,Иванович,0,"1904","1941","","","",https://artinvestment.ru/auctions/105850
585,Закликовская,Софья,Людвиговна,0,"1889","1975","","","",https://artinvestment.ru/auctions/3293
586,Зальцман,Павел,Яковлевич,0,"1912","1985","","","",https://artinvestment.ru/auctions/75750
587,Иванова,Людмила,Александровна,0,"1904","1977","","","",https://artinvestment.ru/auctions/124290
588,Иванова,Нина,Владимировна,0,"","1970-е (?)","","","",https://artinvestment.ru/auctions/124310
589,Капитанова,Юлия,Григорьевна,0,"1890","1976","","","",https://artinvestment.ru/auctions/43420
590,Кибрик,Евгений,Адольфович,0,"1906","1978","","","",https://artinvestment.ru/auctions/14550
591,Кондратьев,Павел,Михайлович,0,"1902","1985","","","",https://artinvestment.ru/auctions/1058
592,Крапивный,Дмитрий,Павлович,0,"1904","1940","","","",https://artinvestment.ru/auctions/80630
593,Курдов,Валентин,Иванович,0,"1905","1989","","","",https://artinvestment.ru/auctions/1286
594,Левитон,Ревекка,Михайловна,0,"1906","1987 (?)","","","",https://artinvestment.ru/auctions/124390
595,Ливчак,Ксана,Владимировна,0,"1906","1988","","","",https://artinvestment.ru/auctions/124410
596,Лозовой,Николай,Григорьевич,0,"1901","1992","","","",https://artinvestment.ru/auctions/46540
597,Лукстынь,Ян,Карлович,0,"1887","1930-е","","","",https://artinvestment.ru/auctions/124430
598,Луппиан,Владимир,Карлович,0,"1892","1983","","","",https://artinvestment.ru/auctions/52230
599,Ляндсберг,Артур,Мечиславович,0,"1905","1963","","","",https://artinvestment.ru/auctions/124450
600,Макаров,Михаил,Константинович,0,"1904","2-я половина 1960-х","","","",https://artinvestment.ru/auctions/124330
601,Мордвинова,Алевтина,Евгеньевна,0,"1900","1980","","","",https://artinvestment.ru/auctions/40640
602,Николаев,Степан,Андреевич,0,"1902","","","","",https://artinvestment.ru/auctions/124350
603,Новиков,Георгий,Александрович,0,"1898","1981","","","",https://artinvestment.ru/auctions/124470
604,Полозов,Михаил,Иванович,0,"","","","","",https://artinvestment.ru/auctions/124490
605,Рабинович,Саул,Львович,0,"1905","1988","","","",https://artinvestment.ru/auctions/124510
606,Сашин,Александр,Тимофеевич,0,"1896","1965","","","",https://artinvestment.ru/auctions/124530
607,Суворов,Иннокентий,Иванович,0,"1898","1947","","","",https://artinvestment.ru/auctions/124550
608,Сулимо-Самуйлло,Всеволод,Ангелович,0,"1903","1965","","","",https://artinvestment.ru/auctions/69440
609,Тагрина,Любовь,Николаевна,0,"1884","1955","","","",https://artinvestment.ru/auctions/124650
610,Тэнисман,Эдуард,Альма,0,ок. 1906,"1941 или 1942","","","",https://artinvestment.ru/auctions/124570
611,Хржановский,Юрий,Борисович,0,"1905","1987","","","",https://artinvestment.ru/auctions/124590
612,Цыбасов,Михаил,Петрович,0,"1904","1967","","","",https://artinvestment.ru/auctions/124610
613,Шванг,Иосиф,Александрович,0,ок. 1900,"1937/1938 (?)","","","",https://artinvestment.ru/auctions/124630
614,Алексеев,А,Г,0,"","","","","",https://artinvestment.ru/auctions/140700
615,Арямнов,Гавриил,Алексеевич,0,"1891","1949","","","",https://artinvestment.ru/auctions/140720
616,Бухарова,Наталия,Сергеевна,0,"1901","1986","","","",https://artinvestment.ru/auctions/140740
617,Вейс,Е,Г,0,"","","","","",https://artinvestment.ru/auctions/140760
618,Веснин,Виктор,Александрович,0,"1882","1950","","","",https://artinvestment.ru/auctions/140780
619,Гинзбург,Моисей,Яковлевич,0,"1892","1946","","","",https://artinvestment.ru/auctions/140800
620,Гутнов,А,И,0,"","","","","",https://artinvestment.ru/auctions/140820
621,Гюрджан,Т,П,0,"","","","","",https://artinvestment.ru/auctions/140840
622,Дамский,Абрам,Исаакович,0,"1906","1988","","","",https://artinvestment.ru/auctions/140860
623,Ёлкин,Василий,Николаевич,0,"1897","1991","","","",https://artinvestment.ru/auctions/6953
624,Изаксон,Александр,Аронович,0,"1907","1966","","","",https://artinvestment.ru/auctions/140880
625,Ирбит,Пауль,Янович,0,"1890","1938","","","",https://artinvestment.ru/auctions/140900
626,Крейчик,А,В,0,"","","","","",https://artinvestment.ru/auctions/140920
627,Моор,Дмитрий,Стахиевич,0,"1883","1946","","","",https://artinvestment.ru/auctions/1180
628,Острецов,А,Я,0,"","","","","",https://artinvestment.ru/auctions/140960
629,Попов-Воронежский,Иван,Никитич,0,"","","","","",https://artinvestment.ru/auctions/140980
630,Романов,Пётр,Петрович,0,"1902","1952","","","",https://artinvestment.ru/auctions/141000
631,Рутковский,Николай,Христофорович,0,"1892","1968","","","",https://artinvestment.ru/auctions/63770
632,Самойловских,Анна,Ивановна,0,"1901","1986","","","",https://artinvestment.ru/auctions/141020
633,Сидельникова,Н,"",0,"","","","","",https://artinvestment.ru/auctions/141040
634,Степанова,Варвара,Фёдоровна,0,"1894","1958","","","",https://artinvestment.ru/auctions/1350
635,Тагиров,Фаик,Шахирджанович,0,"1906","","","","",https://artinvestment.ru/auctions/141060
636,Талакуев,Н,Г,0,"","","","","",https://artinvestment.ru/auctions/141080
637,Телингатер,Соломон,Бенедиктович,0,"1903","1969","","","",https://artinvestment.ru/auctions/371
638,Тоот,Виктор,Сигизмундович,0,"1893","1963","","","",https://artinvestment.ru/auctions/141100
639,Фрейберг,Паула,Фрицовна,0,"1890",не ранее 1938,"","","",https://artinvestment.ru/auctions/141120
640,Чуйков,Семён,Афанасьевич,0,"1902","1980","","","",https://artinvestment.ru/auctions/15850
641,Шнейдер,Николай,Самуилович,0,"1900",не ранее 1950,"","","",https://artinvestment.ru/auctions/141140
642,Штейн,Вера,Фёдоровна,0,"1881","1971","","","",https://artinvestment.ru/auctions/141160
643,Милиоти,Василий,Дмитриевич,0,"1875","1943","","","",https://artinvestment.ru/auctions/336/
644,Рябушинский,Николай,Павлович,0,"1877","1951","","","",https://artinvestment.ru/auctions/1198/
645,Николаев,А,А,0,"","","","","",""
646,Фердинандов,Николай,Алексеевич,0,"1886","1925","","","",https://artinvestment.ru/news/exhibitions/20120913_gtg.html
647,Дружинина,М,В,0,"","","","","",""
648,Лиандер,Турина-Мария-Анета,Робертовна,0,"1861","1941 или 1942","","","",https://artinvestment.ru/auctions/301830/
649,Витоль,Э,И,0,"","","","","",""
650,Гиппиус,Н,Н,0,"","","","","",""
651,Андерс,М,Э,0,"","","","","",""
652,Арионеско-Балльер,Лидия,Ивановна,0,"1880","1923",Кишинёв,Кишинёв,"","https://ru.wikipedia.org/wiki/Арионеско-Балльер,_Лидия_Ивановна"
653,Афанасьева,Л,П,0,"","","","","",""
654,Бланк,Г,К,0,"","","","","",""
655,Решетов,Амфиан,"",0,"1889","1960","","","",https://www.litfund.ru/auction/126/258/
656,Ваулин,Пётр,Кузьмич,0,"1870","1943",Черемисское,Ворошиловград,"","https://ru.wikipedia.org/wiki/Ваулин,_Пётр_Кузьмич"
657,Ващенко,Евгений,Петрович,0,"1887","1979",Щигры,София,"","https://ru.wikipedia.org/wiki/Ващенко,_Евгений_Петрович"
658,Вернер,Михаил,Евгеньевич,0,"1881","1941",Москва,Москва,"","https://ru.wikipedia.org/wiki/Вернер,_Михаил_Евгеньевич"
659,Герст-Рыжова,Л,И,0,"","","","","",""
660,Городецкий,Александр,Митрофанович,0,"1886","1914","","","",https://www.litfund.ru/auction/507/102/
661,Григорьев,Борис,Дмитриевич,0,"1886","1939",Москва,Кань-сюр-Мер,"","https://ru.wikipedia.org/wiki/Григорьев,_Борис_Дмитриевич"
662,Детерс,Эрна,Владимировна,0,"1876",после 1930,Динабург,Финляндия (?),"",https://artinvestment.ru/auctions/77770/
663,Дидерихс,Андрей,Романович,0,"1884","1942","",Ташкент,"",https://artchive.ru/artists/18725~Andrej_Romanovich_Diderikhs
664,Дуничев-Андреев,Александр,Александрович,0,"1887","1941",дер. Старая Салынь,Ленинград,"",https://dbsch1.ucoz.net/news/08_12_2023_g_den_khudozhnika_v_rossii/2023-12-08-1750
665,Евреинов,Николай,Николаевич,0,"1879","1953",Москва,Париж,"","https://ru.wikipedia.org/wiki/Евреинов,_Николай_Николаевич_(1879)"
666,Евсеев,Константин,Иванович,0,"1879","1944","","","",https://artinvestment.ru/auctions/4753/
667,Егоров,Михаил,"",0,"1833","","","","",https://artinvestment.ru/auctions/92910/
668,Калмаков,Николай,Константинович,0,"1873","1955",Нерви,Шелль близ Парижа,"",https://artinvestment.ru/auctions/342/
669,Козлинский,Владимир,Иванович,0,"1891","1967",Кронштадт,Снегири,"","https://ru.wikipedia.org/wiki/Козлинский,_Владимир_Иванович"
670,Круковская,Н,И,0,"","","","","",""
671,Кун,Т,М,0,"","","","","",""
672,Кучумов,Василий,Никитович,0,"1888","1959",Ярославская губерния,Ленинград,"",https://rusmuseumvrm.ru/reference/classifier/author/kuchumov_vn/index.php
673,Мазараки,К,П,0,"","","","","",""
674,Мейстер-Жуковская,Лидия,Георгиевна,0,"","","","","",https://artinvestment.ru/auctions/126070/
675,Арватов,Борис,Игнатьевич,0,"1896","1940",Волковышский уезд,Москва,"","https://ru.wikipedia.org/wiki/Арватов,_Борис_Игнатьевич"
676,Нечаев,Василий,Иванович,0,"1877","1933",Санкт-Петербург,Ленинград,"",https://rgbs.ru/tiflology/tiflonews/yubileynye-i-pamyatnye-daty/2017u/11-fevralya-140-let-so-dnya-rozhdeniya-v-i-nechaeva-1877-1933-khudozhnika-obshchestvennogo-deyatelya/
677,Чужак,Николай,Фёдорович,0,"1876","1937",Нижний Новгород,Ленинград,"","https://ru.wikipedia.org/wiki/Чужак,_Николай_Фёдорович"
678,Рубцов,Александр,Александрович,0,"1884","1949",Санкт-Петербург,Франция,"",https://artinvestment.ru/auctions/9085/
679,Рымша,П,С,0,"","","","","",""
680,Сабо,Ю,И,0,"","","","","",""
681,Синягин,Н,М,0,"","","","","",""
682,Скалон,Александр,Васильевич,0,"1874","1942","",Ленинград,"","https://ru.wikipedia.org/wiki/Скалон,_Александр_Васильевич_(художник)"
683,Шауб-Зефтинген,Ю,В,0,"","","","","",""
684,Шестопалов,Николай,Иванович,0,"1875","1954","","","",""
685,Ширяев,М,Д,0,"","","","","",""
686,Шмит-Рыжов,Николай,Александрович,0,"1873","","","","",https://yavarda.ru/shmitryzhov.html
687,Ган,Алексей,Михайлович,0,"1887 или 1893","1942","","","",https://ru.wikibrief.org/wiki/Aleksei_Gan
688,Лапшин,Николай,Фёдорович,0,"1891","1942",Санкт-Петербург,Ленинград,"",https://artinvestment.ru/auctions/28770/
689,Пунин,Николай,Николаевич,0,"1888","1953",Гельсингфорс,Абезь,"","https://ru.wikipedia.org/wiki/Пунин,_Николай_Николаевич"
690,Успенский,Алексей,Александрович,0,"1892","1941",Санкт-Петербург,Ленинград,"",https://artinvestment.ru/auctions/46700/
691,Лурье,Артур,Сергеевич,0,"1892","1966",Пропойск,Принстон,"","https://ru.wikipedia.org/wiki/Лурье,_Артур_Сергеевич"
692,Воинов,Всеволод,Владимирович,0,"1880","1945",Санкт-Петербург,Ленинград,"",https://artinvestment.ru/auctions/28370/
693,Мандельштам,Осип,Эмильевич,0,"1891","1938",Варшава,Владивосток,"","https://ru.wikipedia.org/wiki/Мандельштам,_Осип_Эмильевич"
694,Митрохин,Дмитрий,Исидорович,0,"1888","1973",Ейск,Москва,"","https://ru.wikipedia.org/wiki/Митрохин,_Дмитрий_Исидорович#:~:text=Дмитрий%20Исидорович%20Митрохин%20(15%20мая,в%20жанре%20камерного%20натюрморта%3B%20искусствовед"
695,Хлебников,Велимир,"",0,"1885","1922",Астраханская губерния,Санталово,"","https://ru.wikipedia.org/wiki/Хлебников,_Велимир"
696,Зенкевич,Борис,Александрович,0,"1888","1972","","","",https://artinvestment.ru/auctions/149640/
697,Исаков,Сергей,Константинович,0,"1875","1953",Вязники,Ленинград,"",https://rusmuseum.ru/necrologue/sergey-konstantinovich-isakov/
698,Волобуев,Алексей,Николаевич,0,"1894","",Москва,"","",https://yavarda.ru/volobuev.html
699,Ратеев,П,"",0,"","","","","",""
700,Соболев,Дмитрий,Гаврилович,0,"1895","1962",Москва,Москва,"",https://yavarda.ru/dmitrysobolev.html
701,Шохин,Дмитрий,Михайлович,0,"1875 или 1876","","","","",https://artinvestment.ru/auctions/131550/
702,Доринская,А,А,0,"","","","","",""
703,Венгров,Н,П,0,"","","","","",""
704,Вешкин,А,И,0,"","","","","",""
705,Новгородцев,Н,"",0,"","","","","",""
706,Мятников,А,А,0,"","","","","",""
707,Крамфус,Г,К,0,"","","","","",""
708,Мурская,А,А,0,"","","","","",""
709,Рахмилович,А,С,0,"","","","","",""
710,Дубнова,С,С,0,"","","","","",""
711,Клада,Т,"",0,"","","","","",""
712,Полонский,В,П,0,"","","","","",""
713,Тришатов,А,А,0,"","","","","",""
714,Чапыгин,А,П,0,"","","","","",""
715,Бич-Лубенская,А,К,0,"","","","","",""
716,Смирнов,А,М,0,"","","","","",""
717,Смирнова,А,В,0,"","","","","",""
718,Алпатов,И,И,0,"","","","","",""
719,Баранов,Н,И,0,"","","","","",""
720,Вера,Василий,"",0,"","","","","",""
721,Николай,Диомиди,"",0,"","","","","",""
722,Зотов,П,М,0,"","","","","",""
723,Никитин,И,А,0,"","","","","",""
724,Потапов,Г,И,0,"","","","","",""
725,Соловьёв-Озеров,Григорий,Павлович,0,"","","","","",""
726,Ершов,П,К,0,"","","","","",""
727,Поляков,Константин,Георгиевич,0,"","","","","",""
728,Алексей,Михайлович,Чернышёв,0,"1880","1961","","","",https://artstudies.sias.ru/upload/2015_1-2_537-559_gribonosova.pdf
729,Брюсов,Валерий,Яковлевич,0,"1873","1924",Москва,Москва,"","https://ru.wikipedia.org/wiki/Брюсов,_Валерий_Яковлевич"
730,Гиршман,Владимир,Осипович,0,"1867","1936",Москва,Париж,"","https://ru.wikipedia.org/wiki/Гиршман,_Владимир_Осипович"
731,Кочетов,Николай,Разумникович,0,"1864","1925",Ораниенбаум,Москва,"","https://ru.wikipedia.org/wiki/Кочетов,_Николай_Разумникович"
732,Станиславский,Константин,Сергеевич,0,"1863","1938",Москва,Москва,"","https://ru.wikipedia.org/wiki/Станиславский,_Константин_Сергеевич"
733,Трояновский,Иван,Иванович,0,"1855","1928","",Бугры,"","https://ru.wikipedia.org/wiki/Трояновский,_Иван_Иванович"
734,Асеев,Николай,Николаевич,0,"1889","1963",Льгов,Москва,"","https://ru.wikipedia.org/wiki/Асеев,_Николай_Николаевич"
